timestamp,source,src_ip,attacker_role,event_type,event_category,service,detail,session_id
2026-02-06 17:33:33.491528000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:33:33.498887000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:33:33.500426000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:33:33.504999000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:33:33.507549000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:33:33.509091000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:33:33.511133000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:33:33.516730000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:33:33.522295000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:33:33.525535000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:33:33.530995000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:33:33.536848000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:33:33.543601000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:33:35.078247000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:33:39.692885000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:33:39.695258000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:33:42.795828000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:33:45.858028000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:33:45.867334000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:33:45.875866000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:33:45.886372000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:33:45.890791000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:33:45.893644000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:33:45.895064000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:33:45.900799000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:33:45.902858000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:33:45.904236000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:33:45.909697000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:33:45.911833000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:33:45.913545000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:33:45.917232000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:33:45.918744000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:33:45.921692000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:33:45.925212000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:33:45.928298000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:33:45.931188000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:33:45.932969000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:33:59.751040000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:33:59.761573000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:33:59.768298000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:33:59.775349000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:33:59.781506000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:33:59.785007000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:33:59.786308000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:33:59.789508000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:33:59.792885000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:33:59.795194000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:33:59.797464000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:33:59.801343000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:33:59.806556000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:33:59.808923000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:33:59.812907000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:33:59.815791000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:33:59.817810000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:33:59.821321000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:33:59.823282000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:33:59.827220000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:34:13.541421000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:34:13.553105000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:34:13.557795000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:34:13.565080000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:34:13.569061000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:34:13.570729000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:34:13.573195000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:34:13.577542000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:34:13.585673000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:34:13.587331000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:34:13.589307000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:34:13.591493000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:34:13.593724000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:34:13.595009000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:34:13.597371000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:34:13.598760000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:34:13.601485000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:34:13.602636000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:34:13.606411000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:34:13.609900000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:34:27.176949000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:34:27.181993000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:34:27.193574000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:34:27.197291000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:34:27.210158000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:34:27.213468000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:34:27.214573000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:34:27.218860000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:34:27.220975000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:34:27.222364000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:34:27.224963000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:34:27.229471000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:34:27.234850000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:34:27.236307000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:34:27.241457000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:34:27.244647000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:34:27.245680000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:34:27.247222000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:34:27.249694000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:34:27.253438000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:34:40.354715000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:34:40.361243000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:34:40.369578000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:34:40.377303000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:34:40.379655000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:34:40.381477000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:34:40.385678000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:34:40.391064000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:34:40.402125000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:34:40.405127000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:34:40.407723000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:34:40.410076000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:34:40.411458000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:34:40.414214000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:34:40.417395000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:34:40.419480000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:34:40.422411000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:34:40.427083000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:34:40.428774000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:34:40.431415000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:34:54.053237000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:34:54.058440000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:34:54.068153000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:34:54.075680000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:34:54.080863000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:34:54.082309000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:34:54.083999000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:34:54.089584000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:34:54.095947000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:34:54.101758000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:34:54.103877000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:34:54.106377000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:34:54.107753000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:34:54.110788000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:34:54.115413000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:34:54.117695000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:34:54.121522000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:34:54.123318000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:34:54.125205000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:34:54.128538000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:35:07.851124000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:35:07.859203000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:35:07.868354000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:35:07.876740000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:35:07.889284000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:35:07.906872000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:35:07.909068000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:35:07.915323000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:35:07.920881000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:35:07.926289000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:35:07.935220000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:35:07.943382000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:35:09.437439000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:35:10.887926000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:35:10.891347000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:35:10.898961000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:35:10.908223000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:35:10.912323000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:35:10.915833000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:35:12.420480000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:35:20.015772000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:35:20.020635000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:35:20.030570000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:35:20.043420000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:35:20.058212000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:35:20.061469000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:35:20.064320000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:35:20.066792000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:35:20.070251000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:35:20.071525000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:35:20.074815000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:35:20.078154000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:35:20.079262000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:35:20.081425000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:35:20.085474000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:35:20.088568000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:35:20.089973000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:35:20.094291000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:35:20.098821000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:35:20.103194000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:35:33.044337000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:35:33.054239000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:35:33.058091000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:35:33.066490000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:35:33.071488000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:35:33.074445000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:35:33.076561000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:35:33.080798000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:35:33.089234000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:35:33.090863000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:35:33.091944000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:35:33.094302000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:35:33.095671000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:35:33.097085000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:35:33.104238000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:35:33.115356000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:35:33.121503000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:35:33.123745000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:35:33.127616000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:35:35.237010000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:35:47.484132000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:35:47.491889000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:35:47.508530000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:35:47.522130000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:35:47.524007000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:35:47.533879000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:35:47.535372000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:35:47.537757000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:35:47.541604000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:35:47.543391000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:35:47.547311000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:35:47.553900000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:35:47.556540000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:35:47.558820000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:35:47.561916000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:35:47.566701000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:35:47.582376000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:35:47.585045000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:35:47.586961000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:35:49.313704000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:36:01.440963000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:36:01.456251000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:36:01.461118000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:36:01.466996000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:36:01.469956000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:36:01.483364000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:36:01.486225000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:36:01.488726000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:36:26.691482000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:36:26.695384000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
2026-02-06 17:36:26.710231000,cowrie,172.16.0.105,multistage,cowrie.client.kex,client_info,SSH/Telnet,,22
2026-02-06 17:36:26.736330000,cowrie,172.16.0.105,multistage,cowrie.login.success,authentication,SSH/Telnet,,22
2026-02-06 17:36:26.750246000,cowrie,172.16.0.105,multistage,cowrie.client.var,client_info,SSH/Telnet,,22
2026-02-06 17:36:26.751643000,cowrie,172.16.0.105,multistage,cowrie.client.var,client_info,SSH/Telnet,,22
2026-02-06 17:36:26.846984000,cowrie,172.16.0.105,multistage,cowrie.session.params,session,SSH/Telnet,,22
2026-02-06 17:36:26.848130000,cowrie,172.16.0.105,multistage,cowrie.command.input,command,SSH/Telnet,whoami,22
2026-02-06 17:36:26.859679000,cowrie,172.16.0.105,multistage,cowrie.log.closed,other,SSH/Telnet,,22
2026-02-06 17:36:26.864528000,cowrie,172.16.0.105,multistage,cowrie.session.closed,session,SSH/Telnet,,22
2026-02-06 17:36:27.876937000,cowrie,172.16.0.105,multistage,cowrie.session.connect,session,SSH/Telnet,,22
2026-02-06 17:36:27.878628000,cowrie,172.16.0.105,multistage,cowrie.client.version,client_info,SSH/Telnet,,22
