connection,protocol,src_ip,src_port,dst_port,connection_type,timestamp,hour,attacker_role,service
922,httpd,172.16.0.103,51730,80,accept,2026-02-06 08:54:01.110034943,8,exploit,HTTP
923,httpd,172.16.0.103,51746,80,accept,2026-02-06 08:54:03.183675766,8,exploit,HTTP
924,httpd,172.16.0.103,51762,80,accept,2026-02-06 08:54:04.270285606,8,exploit,HTTP
925,httpd,172.16.0.103,51764,80,accept,2026-02-06 08:54:06.352796555,8,exploit,HTTP
926,httpd,172.16.0.103,51776,80,accept,2026-02-06 08:54:07.438029051,8,exploit,HTTP
927,httpd,172.16.0.103,35504,80,accept,2026-02-06 08:54:08.529269695,8,exploit,HTTP
928,httpd,172.16.0.103,35512,80,accept,2026-02-06 08:54:09.651619911,8,exploit,HTTP
929,httpd,172.16.0.103,35516,80,accept,2026-02-06 08:54:11.746315718,8,exploit,HTTP
930,httpd,172.16.0.103,35526,80,accept,2026-02-06 08:54:13.850522041,8,exploit,HTTP
931,httpd,172.16.0.103,35532,80,accept,2026-02-06 08:54:15.959366322,8,exploit,HTTP
932,httpd,172.16.0.103,35540,80,accept,2026-02-06 08:54:18.047428370,8,exploit,HTTP
933,httpd,172.16.0.103,59588,80,accept,2026-02-06 08:54:19.147317648,8,exploit,HTTP
934,httpd,172.16.0.103,59590,80,accept,2026-02-06 08:54:21.230254173,8,exploit,HTTP
935,httpd,172.16.0.103,59600,80,accept,2026-02-06 08:54:23.323116302,8,exploit,HTTP
936,smbd,172.16.0.103,56088,445,accept,2026-02-06 08:54:29.397864819,8,exploit,SMB
937,smbd,172.16.0.103,56100,445,accept,2026-02-06 08:54:29.447793007,8,exploit,SMB
938,smbd,172.16.0.103,56104,445,accept,2026-02-06 08:54:29.792376280,8,exploit,SMB
939,smbd,172.16.0.103,56118,445,accept,2026-02-06 08:54:31.996873140,8,exploit,SMB
940,smbd,172.16.0.103,56120,445,accept,2026-02-06 08:54:34.262649536,8,exploit,SMB
941,smbd,172.16.0.103,56136,445,accept,2026-02-06 08:54:36.459493160,8,exploit,SMB
942,smbd,172.16.0.103,56148,445,accept,2026-02-06 08:54:37.808057308,8,exploit,SMB
943,smbd,172.16.0.103,56162,445,accept,2026-02-06 08:54:37.939007521,8,exploit,SMB
944,smbd,172.16.0.103,51826,445,accept,2026-02-06 08:54:40.163786173,8,exploit,SMB
945,smbd,172.16.0.103,51842,445,accept,2026-02-06 08:54:41.383440733,8,exploit,SMB
946,smbd,172.16.0.103,51848,445,accept,2026-02-06 08:54:42.613122702,8,exploit,SMB
947,smbd,172.16.0.103,51864,445,accept,2026-02-06 08:54:43.813919783,8,exploit,SMB
948,smbd,172.16.0.103,51870,445,accept,2026-02-06 08:54:43.959556818,8,exploit,SMB
949,smbd,172.16.0.103,51880,445,accept,2026-02-06 08:54:45.316588879,8,exploit,SMB
950,smbd,172.16.0.103,51890,445,accept,2026-02-06 08:54:47.583354712,8,exploit,SMB
951,smbd,172.16.0.103,54046,445,accept,2026-02-06 08:54:48.852756023,8,exploit,SMB
952,smbd,172.16.0.103,54054,445,accept,2026-02-06 08:54:51.152610540,8,exploit,SMB
953,smbd,172.16.0.103,54068,445,accept,2026-02-06 08:54:51.383702040,8,exploit,SMB
954,smbd,172.16.0.103,54084,445,accept,2026-02-06 08:54:52.607933044,8,exploit,SMB
955,smbd,172.16.0.103,54086,445,accept,2026-02-06 08:54:54.824360847,8,exploit,SMB
956,smbd,172.16.0.103,54098,445,accept,2026-02-06 08:54:56.093681335,8,exploit,SMB
957,smbd,172.16.0.103,54106,445,accept,2026-02-06 08:54:58.317317486,8,exploit,SMB
958,smbd,172.16.0.103,43002,445,accept,2026-02-06 08:54:58.522303343,8,exploit,SMB
959,smbd,172.16.0.103,43018,445,accept,2026-02-06 08:54:59.867377520,8,exploit,SMB
960,smbd,172.16.0.103,43020,445,accept,2026-02-06 08:55:01.126456976,8,exploit,SMB
961,smbd,172.16.0.103,43022,445,accept,2026-02-06 08:55:03.365015745,8,exploit,SMB
962,smbd,172.16.0.103,43036,445,accept,2026-02-06 08:55:05.656407595,8,exploit,SMB
963,smbd,172.16.0.103,43038,445,accept,2026-02-06 08:55:05.792351007,8,exploit,SMB
964,smbd,172.16.0.103,43046,445,accept,2026-02-06 08:55:08.037310839,8,exploit,SMB
965,smbd,172.16.0.103,57222,445,accept,2026-02-06 08:55:09.284217119,8,exploit,SMB
966,smbd,172.16.0.103,57228,445,accept,2026-02-06 08:55:11.515827417,8,exploit,SMB
967,smbd,172.16.0.103,57232,445,accept,2026-02-06 08:55:12.750928640,8,exploit,SMB
968,smbd,172.16.0.103,57236,445,accept,2026-02-06 08:55:12.930762529,8,exploit,SMB
969,smbd,172.16.0.103,57238,445,accept,2026-02-06 08:55:15.183047056,8,exploit,SMB
970,smbd,172.16.0.103,57248,445,accept,2026-02-06 08:55:16.417730808,8,exploit,SMB
971,smbd,172.16.0.103,57252,445,accept,2026-02-06 08:55:17.686449289,8,exploit,SMB
972,smbd,172.16.0.103,57452,445,accept,2026-02-06 08:55:19.925333738,8,exploit,SMB
973,mysqld,172.16.0.105,39674,3306,accept,2026-02-06 09:22:13.811601400,9,multistage,MySQL
974,smbd,172.16.0.105,40736,445,accept,2026-02-06 09:22:13.843816757,9,multistage,SMB
975,httpd,172.16.0.105,41656,80,accept,2026-02-06 09:22:13.941877365,9,multistage,HTTP
976,Blackhole,172.16.0.105,35144,23,accept,2026-02-06 09:22:13.965392590,9,multistage,Telnet
977,ftpd,172.16.0.105,47546,21,accept,2026-02-06 09:22:13.984696865,9,multistage,FTP
978,Blackhole,172.16.0.105,51158,23,accept,2026-02-06 09:22:24.802642584,9,multistage,Telnet
979,ftpd,172.16.0.105,49608,21,accept,2026-02-06 09:22:24.857464552,9,multistage,FTP
980,smbd,172.16.0.105,58396,445,accept,2026-02-06 09:22:24.935850859,9,multistage,SMB
981,Blackhole,172.16.0.105,45572,23,accept,2026-02-06 09:22:29.811033964,9,multistage,Telnet
982,smbd,172.16.0.105,57858,445,accept,2026-02-06 09:22:29.840536833,9,multistage,SMB
983,smbd,172.16.0.105,57870,445,accept,2026-02-06 09:22:34.821618319,9,multistage,SMB
984,Blackhole,172.16.0.105,45588,23,accept,2026-02-06 09:22:34.881803036,9,multistage,Telnet
985,smbd,172.16.0.105,35762,445,accept,2026-02-06 09:22:39.830660105,9,multistage,SMB
986,Blackhole,172.16.0.105,36732,23,accept,2026-02-06 09:22:39.868240356,9,multistage,Telnet
987,smbd,172.16.0.105,35766,445,accept,2026-02-06 09:22:44.839844465,9,multistage,SMB
988,Blackhole,172.16.0.105,36746,23,accept,2026-02-06 09:22:44.882352114,9,multistage,Telnet
989,smbd,172.16.0.105,52660,445,accept,2026-02-06 09:22:49.843638182,9,multistage,SMB
990,Blackhole,172.16.0.105,38354,23,accept,2026-02-06 09:22:49.864598274,9,multistage,Telnet
991,smbd,172.16.0.105,52664,445,accept,2026-02-06 09:22:49.888736486,9,multistage,SMB
992,smbd,172.16.0.105,52680,445,accept,2026-02-06 09:22:49.913425684,9,multistage,SMB
993,Blackhole,172.16.0.105,38368,23,accept,2026-02-06 09:22:54.846472263,9,multistage,Telnet
994,smbd,172.16.0.105,52682,445,accept,2026-02-06 09:22:57.420865536,9,multistage,SMB
995,Blackhole,172.16.0.105,34100,23,accept,2026-02-06 09:22:59.851624250,9,multistage,Telnet
996,smbd,172.16.0.105,55130,445,accept,2026-02-06 09:23:02.426565647,9,multistage,SMB
997,Blackhole,172.16.0.105,34102,23,accept,2026-02-06 09:23:07.362955332,9,multistage,Telnet
998,smbd,172.16.0.105,55144,445,accept,2026-02-06 09:23:07.431680679,9,multistage,SMB
999,Blackhole,172.16.0.105,35766,23,accept,2026-02-06 09:23:12.373955011,9,multistage,Telnet
1000,smbd,172.16.0.105,33584,445,accept,2026-02-06 09:23:12.437076807,9,multistage,SMB
1001,smbd,172.16.0.105,33594,445,accept,2026-02-06 09:23:12.476001501,9,multistage,SMB
1002,Blackhole,172.16.0.105,35780,23,accept,2026-02-06 09:23:17.382675409,9,multistage,Telnet
1003,smbd,172.16.0.105,33602,445,accept,2026-02-06 09:23:17.481787443,9,multistage,SMB
1004,Blackhole,172.16.0.105,60834,23,accept,2026-02-06 09:23:22.391520262,9,multistage,Telnet
1005,smbd,172.16.0.105,49988,445,accept,2026-02-06 09:23:22.486725092,9,multistage,SMB
1006,Blackhole,172.16.0.105,60836,23,accept,2026-02-06 09:23:27.393521547,9,multistage,Telnet
1007,smbd,172.16.0.105,49994,445,accept,2026-02-06 09:23:27.487380028,9,multistage,SMB
1008,Blackhole,172.16.0.105,59994,23,accept,2026-02-06 09:23:32.396358252,9,multistage,Telnet
1009,smbd,172.16.0.105,33794,445,accept,2026-02-06 09:23:32.980239630,9,multistage,SMB
1010,Blackhole,172.16.0.105,60006,23,accept,2026-02-06 09:23:37.400806427,9,multistage,Telnet
1011,smbd,172.16.0.105,33806,445,accept,2026-02-06 09:23:37.486320019,9,multistage,SMB
1012,Blackhole,172.16.0.105,52536,23,accept,2026-02-06 09:23:42.401753426,9,multistage,Telnet
1013,smbd,172.16.0.105,56424,445,accept,2026-02-06 09:23:44.985222578,9,multistage,SMB
1014,Blackhole,172.16.0.105,52548,23,accept,2026-02-06 09:23:47.403319120,9,multistage,Telnet
1015,smbd,172.16.0.105,36012,445,accept,2026-02-06 09:23:49.987447977,9,multistage,SMB
1016,Blackhole,172.16.0.105,53842,23,accept,2026-02-06 09:23:52.403418064,9,multistage,Telnet
1017,smbd,172.16.0.105,36024,445,accept,2026-02-06 09:23:54.988853931,9,multistage,SMB
1018,Blackhole,172.16.0.105,53848,23,accept,2026-02-06 09:23:57.404621124,9,multistage,Telnet
1019,smbd,172.16.0.105,49388,445,accept,2026-02-06 09:23:59.989733219,9,multistage,SMB
1020,Blackhole,172.16.0.105,53040,23,accept,2026-02-06 09:24:04.907540083,9,multistage,Telnet
1021,smbd,172.16.0.105,49390,445,accept,2026-02-06 09:24:04.999358416,9,multistage,SMB
1022,Blackhole,172.16.0.105,43076,23,accept,2026-02-06 09:24:09.919251204,9,multistage,Telnet
1023,smbd,172.16.0.105,50296,445,accept,2026-02-06 09:24:10.000191689,9,multistage,SMB
1024,Blackhole,172.16.0.105,43080,23,accept,2026-02-06 09:24:14.936662436,9,multistage,Telnet
1025,smbd,172.16.0.105,50298,445,accept,2026-02-06 09:24:15.006515026,9,multistage,SMB
1026,smbd,172.16.0.105,50302,445,accept,2026-02-06 09:24:15.041720867,9,multistage,SMB
1027,Blackhole,172.16.0.105,34526,23,accept,2026-02-06 09:24:19.946644783,9,multistage,Telnet
1028,smbd,172.16.0.105,35890,445,accept,2026-02-06 09:24:20.047067165,9,multistage,SMB
1029,Blackhole,172.16.0.105,34540,23,accept,2026-02-06 09:24:24.947734594,9,multistage,Telnet
1030,smbd,172.16.0.105,35892,445,accept,2026-02-06 09:24:25.054037094,9,multistage,SMB
1031,Blackhole,172.16.0.105,39094,23,accept,2026-02-06 09:24:29.963294983,9,multistage,Telnet
1032,Blackhole,172.16.0.105,39108,23,accept,2026-02-06 09:24:34.963945389,9,multistage,Telnet
1033,Blackhole,172.16.0.105,41626,23,accept,2026-02-06 09:24:39.974854708,9,multistage,Telnet
1034,Blackhole,172.16.0.105,41630,23,accept,2026-02-06 09:24:44.978685141,9,multistage,Telnet
1035,Blackhole,172.16.0.105,33708,23,accept,2026-02-06 09:24:50.002000093,9,multistage,Telnet
1036,httpd,172.16.0.105,48824,80,accept,2026-02-06 09:24:54.991843700,9,multistage,HTTP
1037,httpd,172.16.0.105,48836,80,accept,2026-02-06 09:24:55.013627529,9,multistage,HTTP
1038,httpd,172.16.0.105,48846,80,accept,2026-02-06 09:24:55.029011250,9,multistage,HTTP
1039,httpd,172.16.0.105,48858,80,accept,2026-02-06 09:24:55.115916967,9,multistage,HTTP
1040,httpd,172.16.0.105,48864,80,accept,2026-02-06 09:24:55.150185823,9,multistage,HTTP
1041,Blackhole,172.16.0.105,783,23,accept,2026-02-06 09:24:55.187453508,9,multistage,Telnet
1042,smbd,172.16.0.105,979,445,accept,2026-02-06 09:24:55.212451696,9,multistage,SMB
1043,httpd,172.16.0.105,48880,80,accept,2026-02-06 09:24:55.238028765,9,multistage,HTTP
1044,httpd,172.16.0.105,48886,80,accept,2026-02-06 09:24:55.343566656,9,multistage,HTTP
1045,ftpd,172.16.0.105,48622,21,accept,2026-02-06 09:27:22.458929777,9,multistage,FTP
1046,mysqld,172.16.0.105,46714,3306,accept,2026-02-06 09:27:22.579470158,9,multistage,MySQL
1047,pptpd,172.16.0.105,33662,1723,accept,2026-02-06 09:27:22.614706278,9,multistage,PPTP
1048,mssqld,172.16.0.105,58770,1433,accept,2026-02-06 09:27:22.651230097,9,multistage,MSSQL
1049,smbd,172.16.0.105,41172,445,accept,2026-02-06 09:27:22.669098139,9,multistage,SMB
1050,epmapper,172.16.0.105,41868,135,accept,2026-02-06 09:27:22.684441328,9,multistage,Port-135
1051,httpd,172.16.0.105,47246,80,accept,2026-02-06 09:27:22.703760624,9,multistage,HTTP
1052,Blackhole,172.16.0.105,38266,53,accept,2026-02-06 09:27:22.719274044,9,multistage,Port-53
1053,mirrorc,172.16.0.105,42,40867,connect,2026-02-06 09:27:22.737471581,9,multistage,Port-40867
1054,mirrord,172.16.0.105,35218,42,accept,2026-02-06 09:27:22.754736185,9,multistage,Port-42
1055,Blackhole,172.16.0.105,54006,23,accept,2026-02-06 09:27:22.772967100,9,multistage,Telnet
1056,httpd,172.16.0.105,34874,443,accept,2026-02-06 09:27:28.662689447,9,multistage,HTTPS
1057,ftpd,172.16.0.105,44954,21,accept,2026-02-06 09:27:33.491923809,9,multistage,FTP
1058,epmapper,172.16.0.105,55538,135,accept,2026-02-06 09:27:33.582981825,9,multistage,Port-135
1059,Blackhole,172.16.0.105,43406,53,accept,2026-02-06 09:27:33.613591671,9,multistage,Port-53
1060,Blackhole,172.16.0.105,35972,23,accept,2026-02-06 09:27:33.630082607,9,multistage,Telnet
1061,pptpd,172.16.0.105,58038,1723,accept,2026-02-06 09:27:33.647660494,9,multistage,PPTP
1062,smbd,172.16.0.105,49754,445,accept,2026-02-06 09:27:33.662466764,9,multistage,SMB
1063,mssqld,172.16.0.105,49682,1433,accept,2026-02-06 09:27:33.680421352,9,multistage,MSSQL
1064,pptpd,172.16.0.105,58046,1723,accept,2026-02-06 09:27:33.740953922,9,multistage,PPTP
1065,pptpd,172.16.0.105,58058,1723,accept,2026-02-06 09:27:33.771206141,9,multistage,PPTP
1066,pptpd,172.16.0.105,58070,1723,accept,2026-02-06 09:27:33.803617001,9,multistage,PPTP
1067,smbd,172.16.0.105,49764,445,accept,2026-02-06 09:27:38.590021372,9,multistage,SMB
1068,epmapper,172.16.0.105,55554,135,accept,2026-02-06 09:27:38.612478256,9,multistage,Port-135
1069,Blackhole,172.16.0.105,43408,53,accept,2026-02-06 09:27:38.632579803,9,multistage,Port-53
1070,Blackhole,172.16.0.105,35976,23,accept,2026-02-06 09:27:38.649441242,9,multistage,Telnet
1071,pptpd,172.16.0.105,47602,1723,accept,2026-02-06 09:27:38.806612968,9,multistage,PPTP
1072,smbd,172.16.0.105,49026,445,accept,2026-02-06 09:27:43.599821329,9,multistage,SMB
1073,epmapper,172.16.0.105,58626,135,accept,2026-02-06 09:27:43.619908333,9,multistage,Port-135
1074,Blackhole,172.16.0.105,57892,53,accept,2026-02-06 09:27:43.641396284,9,multistage,Port-53
1075,Blackhole,172.16.0.105,34796,23,accept,2026-02-06 09:27:43.655116081,9,multistage,Telnet
1076,pptpd,172.16.0.105,47604,1723,accept,2026-02-06 09:27:43.813415051,9,multistage,PPTP
1077,smbd,172.16.0.105,49038,445,accept,2026-02-06 09:27:48.609517336,9,multistage,SMB
1078,epmapper,172.16.0.105,58634,135,accept,2026-02-06 09:27:48.664615154,9,multistage,Port-135
1079,Blackhole,172.16.0.105,57906,53,accept,2026-02-06 09:27:48.684209585,9,multistage,Port-53
1080,Blackhole,172.16.0.105,34798,23,accept,2026-02-06 09:27:48.705103636,9,multistage,Telnet
1081,pptpd,172.16.0.105,38652,1723,accept,2026-02-06 09:27:48.819628000,9,multistage,PPTP
1082,pptpd,172.16.0.105,38658,1723,accept,2026-02-06 09:27:48.849921703,9,multistage,PPTP
1083,Blackhole,172.16.0.105,48730,53,accept,2026-02-06 09:27:53.612035513,9,multistage,Port-53
1084,Blackhole,172.16.0.105,51264,23,accept,2026-02-06 09:27:53.640390396,9,multistage,Telnet
1085,smbd,172.16.0.105,53760,445,accept,2026-02-06 09:27:53.659452677,9,multistage,SMB
1086,epmapper,172.16.0.105,41594,135,accept,2026-02-06 09:27:53.682676554,9,multistage,Port-135
1087,pptpd,172.16.0.105,38660,1723,accept,2026-02-06 09:27:53.856992483,9,multistage,PPTP
1088,Blackhole,172.16.0.105,51266,23,accept,2026-02-06 09:27:58.625583887,9,multistage,Telnet
1089,smbd,172.16.0.105,53766,445,accept,2026-02-06 09:27:58.655272961,9,multistage,SMB
1090,epmapper,172.16.0.105,41608,135,accept,2026-02-06 09:27:58.672326803,9,multistage,Port-135
1091,Blackhole,172.16.0.105,48746,53,accept,2026-02-06 09:27:58.690141678,9,multistage,Port-53
1092,smbd,172.16.0.105,53774,445,accept,2026-02-06 09:27:58.710001945,9,multistage,SMB
1093,smbd,172.16.0.105,53778,445,accept,2026-02-06 09:27:58.737191677,9,multistage,SMB
1094,pptpd,172.16.0.105,35402,1723,accept,2026-02-06 09:27:58.864741325,9,multistage,PPTP
1095,epmapper,172.16.0.105,58546,135,accept,2026-02-06 09:28:03.630362988,9,multistage,Port-135
1096,Blackhole,172.16.0.105,55202,53,accept,2026-02-06 09:28:03.656781197,9,multistage,Port-53
1097,Blackhole,172.16.0.105,55594,23,accept,2026-02-06 09:28:03.681673765,9,multistage,Telnet
1098,pptpd,172.16.0.105,35404,1723,accept,2026-02-06 09:28:03.869764328,9,multistage,PPTP
1099,smbd,172.16.0.105,55138,445,accept,2026-02-06 09:28:06.245735884,9,multistage,SMB
1100,epmapper,172.16.0.105,58548,135,accept,2026-02-06 09:28:08.642756462,9,multistage,Port-135
1101,Blackhole,172.16.0.105,55212,53,accept,2026-02-06 09:28:08.689884901,9,multistage,Port-53
1102,Blackhole,172.16.0.105,55610,23,accept,2026-02-06 09:28:08.708183050,9,multistage,Telnet
1103,pptpd,172.16.0.105,60078,1723,accept,2026-02-06 09:28:08.876933575,9,multistage,PPTP
1104,smbd,172.16.0.105,51034,445,accept,2026-02-06 09:28:11.253819466,9,multistage,SMB
1105,pptpd,172.16.0.105,60082,1723,accept,2026-02-06 09:28:13.887214422,9,multistage,PPTP
1106,epmapper,172.16.0.105,56470,135,accept,2026-02-06 09:28:16.144093513,9,multistage,Port-135
1107,Blackhole,172.16.0.105,56482,53,accept,2026-02-06 09:28:16.182819605,9,multistage,Port-53
1108,Blackhole,172.16.0.105,34050,23,accept,2026-02-06 09:28:16.212563038,9,multistage,Telnet
1109,smbd,172.16.0.105,51046,445,accept,2026-02-06 09:28:16.257900476,9,multistage,SMB
1110,pptpd,172.16.0.105,55538,1723,accept,2026-02-06 09:28:18.892312288,9,multistage,PPTP
1111,Blackhole,172.16.0.105,39026,23,accept,2026-02-06 09:28:21.147279024,9,multistage,Telnet
1112,epmapper,172.16.0.105,40562,135,accept,2026-02-06 09:28:21.177779675,9,multistage,Port-135
1113,Blackhole,172.16.0.105,43730,53,accept,2026-02-06 09:28:21.207629681,9,multistage,Port-53
1114,smbd,172.16.0.105,46856,445,accept,2026-02-06 09:28:21.263541937,9,multistage,SMB
1115,smbd,172.16.0.105,46862,445,accept,2026-02-06 09:28:21.301231146,9,multistage,SMB
1116,pptpd,172.16.0.105,55552,1723,accept,2026-02-06 09:28:23.903330564,9,multistage,PPTP
1117,pptpd,172.16.0.105,55558,1723,accept,2026-02-06 09:28:23.938538313,9,multistage,PPTP
1118,epmapper,172.16.0.105,40564,135,accept,2026-02-06 09:28:26.156852245,9,multistage,Port-135
1119,Blackhole,172.16.0.105,43744,53,accept,2026-02-06 09:28:26.186270952,9,multistage,Port-53
1120,Blackhole,172.16.0.105,39028,23,accept,2026-02-06 09:28:26.203138113,9,multistage,Telnet
1121,smbd,172.16.0.105,46876,445,accept,2026-02-06 09:28:26.302799702,9,multistage,SMB
1122,pptpd,172.16.0.105,49040,1723,accept,2026-02-06 09:28:28.942357540,9,multistage,PPTP
